voltage,current,power,energy,timestamp,date
244.6,0.366,58.5,0.000196,18:05:2025 12:56:57.24,2025-05-18
245.0,0.359,57.6,0.000196,18:05:2025 12:57:02.35,2025-05-18
244.9,0.362,57.7,0.000196,18:05:2025 12:57:07.56,2025-05-18
244.8,0.361,58.0,0.000196,18:05:2025 12:57:12.91,2025-05-18
245.1,0.362,58.2,0.000196,18:05:2025 12:57:20.46,2025-05-18
244.9,0.361,57.8,0.000196,18:05:2025 12:57:25.76,2025-05-18
246.0,0.355,58.0,0.000196,18:05:2025 12:57:31.58,2025-05-18
245.4,0.36,57.8,0.000197,18:05:2025 12:57:37.09,2025-05-18
245.6,0.361,58.2,0.000197,18:05:2025 12:57:42.56,2025-05-18
246.3,0.358,57.9,0.000197,18:05:2025 12:57:48.33,2025-05-18
246.0,0.358,57.9,0.000197,18:05:2025 12:57:54.08,2025-05-18
246.1,0.358,57.5,0.000197,18:05:2025 12:58:01.21,2025-05-18
246.4,0.357,57.4,0.000197,18:05:2025 12:58:06.84,2025-05-18
246.3,0.356,57.3,0.000197,18:05:2025 12:58:12.14,2025-05-18
246.5,0.353,56.9,0.000197,18:05:2025 12:58:17.64,2025-05-18
246.3,0.355,57.2,0.000197,18:05:2025 12:58:22.94,2025-05-18
246.5,0.354,57.1,0.000197,18:05:2025 12:58:28.05,2025-05-18
246.6,0.354,57.1,0.000198,18:05:2025 12:58:33.29,2025-05-18
247.2,0.355,57.6,0.000198,18:05:2025 12:58:38.40,2025-05-18
247.3,0.352,57.2,0.000198,18:05:2025 12:58:43.49,2025-05-18
247.3,0.356,57.8,0.000198,18:05:2025 12:58:48.59,2025-05-18
246.7,0.359,57.8,0.000198,18:05:2025 12:58:53.71,2025-05-18
246.6,0.356,57.4,0.000198,18:05:2025 12:58:58.83,2025-05-18
246.5,0.359,57.7,0.000198,18:05:2025 12:59:04.97,2025-05-18
244.7,0.364,57.4,0.000205,18:05:2025 13:08:14.07,2025-05-18
245.8,0.364,57.9,0.000202,18:05:2025 13:08:14.04,2025-05-18
246.7,0.358,57.6,0.0002,18:05:2025 13:08:13.99,2025-05-18
244.7,0.371,57.4,0.000207,18:05:2025 13:08:15.64,2025-05-18
246.2,0.362,57.6,0.0002,18:05:2025 13:08:13.97,2025-05-18
246.0,0.361,57.8,0.000201,18:05:2025 13:08:14.02,2025-05-18
244.5,0.37,57.8,0.000205,18:05:2025 13:08:14.07,2025-05-18
247.1,0.36,57.7,0.000199,18:05:2025 13:08:13.94,2025-05-18
245.5,0.357,57.3,0.000201,18:05:2025 13:08:14.01,2025-05-18
243.4,0.375,57.6,0.000206,18:05:2025 13:08:14.09,2025-05-18
244.3,0.371,57.7,0.000206,18:05:2025 13:08:14.07,2025-05-18
245.6,0.359,57.3,0.000203,18:05:2025 13:08:14.07,2025-05-18
246.0,0.365,58.0,0.000198,18:05:2025 13:08:13.92,2025-05-18
245.3,0.361,57.6,0.000202,18:05:2025 13:08:14.07,2025-05-18
243.3,0.367,57.6,0.000207,18:05:2025 13:08:22.59,2025-05-18
244.5,0.367,57.5,0.000207,18:05:2025 13:08:27.68,2025-05-18
244.0,0.368,57.8,0.000207,18:05:2025 13:08:32.77,2025-05-18
243.3,0.368,57.5,0.000207,18:05:2025 13:08:37.87,2025-05-18
243.2,0.368,57.3,0.000207,18:05:2025 13:08:43.00,2025-05-18
243.4,0.369,57.2,0.000207,18:05:2025 13:08:48.33,2025-05-18
242.4,0.37,57.3,0.000207,18:05:2025 13:08:53.45,2025-05-18
242.8,0.373,57.5,0.000207,18:05:2025 13:08:58.56,2025-05-18
243.6,0.369,57.6,0.000208,18:05:2025 13:09:03.71,2025-05-18
243.4,0.367,57.7,0.000208,18:05:2025 13:09:08.82,2025-05-18
244.4,0.367,57.6,0.000208,18:05:2025 13:09:13.94,2025-05-18
244.5,0.367,57.7,0.000208,18:05:2025 13:09:19.07,2025-05-18
244.6,0.366,57.4,0.000208,18:05:2025 13:09:24.20,2025-05-18
244.7,0.365,57.4,0.000208,18:05:2025 13:09:29.83,2025-05-18
244.5,0.365,57.3,0.000208,18:05:2025 13:09:34.96,2025-05-18
244.6,0.366,57.5,0.000208,18:05:2025 13:09:40.08,2025-05-18
244.7,0.367,57.8,0.000208,18:05:2025 13:09:45.20,2025-05-18
244.5,0.364,57.3,0.000208,18:05:2025 13:09:50.32,2025-05-18
243.9,0.361,56.9,0.000208,18:05:2025 13:09:55.46,2025-05-18
244.2,0.362,57.1,0.000209,18:05:2025 13:10:00.61,2025-05-18
244.0,0.364,57.5,0.000209,18:05:2025 13:10:05.78,2025-05-18
244.3,0.363,57.5,0.000209,18:05:2025 13:10:10.89,2025-05-18
244.1,0.365,57.8,0.000209,18:05:2025 13:10:16.14,2025-05-18
244.4,0.364,57.6,0.000209,18:05:2025 13:10:21.37,2025-05-18
244.3,0.364,57.7,0.000209,18:05:2025 13:10:26.52,2025-05-18
243.5,0.363,57.5,0.000209,18:05:2025 13:10:31.71,2025-05-18
243.5,0.366,58.2,0.000209,18:05:2025 13:10:36.86,2025-05-18
243.5,0.363,57.5,0.000209,18:05:2025 13:10:41.98,2025-05-18
243.2,0.365,57.6,0.000209,18:05:2025 13:10:47.11,2025-05-18
242.9,0.361,57.2,0.000209,18:05:2025 13:10:52.21,2025-05-18
243.0,0.365,57.9,0.000209,18:05:2025 13:10:57.35,2025-05-18
243.1,0.362,57.3,0.000209,18:05:2025 13:11:02.85,2025-05-18
243.2,0.362,57.4,0.00021,18:05:2025 13:11:08.04,2025-05-18
243.0,0.363,57.2,0.00021,18:05:2025 13:11:13.27,2025-05-18
243.2,0.365,57.8,0.00021,18:05:2025 13:11:18.54,2025-05-18
242.9,0.365,57.8,0.00021,18:05:2025 13:11:24.23,2025-05-18
245.2,0.364,58.1,0.000204,18:05:2025 13:11:27.95,2025-05-18
243.4,0.366,58.1,0.00021,18:05:2025 13:11:29.34,2025-05-18
243.3,0.368,57.9,0.00021,18:05:2025 13:11:34.46,2025-05-18
243.4,0.365,57.5,0.00021,18:05:2025 13:11:39.58,2025-05-18
243.5,0.371,58.0,0.00021,18:05:2025 13:11:44.71,2025-05-18
243.4,0.371,58.5,0.00021,18:05:2025 13:11:50.19,2025-05-18
243.5,0.371,58.3,0.00021,18:05:2025 13:11:55.46,2025-05-18
243.7,0.369,57.6,0.00021,18:05:2025 13:12:00.56,2025-05-18
244.0,0.37,57.4,0.000211,18:05:2025 13:12:05.64,2025-05-18
244.1,0.372,58.0,0.000211,18:05:2025 13:12:10.80,2025-05-18
244.3,0.371,58.3,0.000211,18:05:2025 13:12:15.90,2025-05-18
244.3,0.368,57.5,0.000211,18:05:2025 13:12:21.00,2025-05-18
243.9,0.372,58.2,0.000211,18:05:2025 13:12:26.21,2025-05-18
244.0,0.371,57.8,0.000211,18:05:2025 13:12:31.50,2025-05-18
244.0,0.368,57.3,0.000211,18:05:2025 13:12:36.72,2025-05-18
244.4,0.367,57.7,0.000211,18:05:2025 13:12:42.31,2025-05-18
244.1,0.369,58.0,0.000211,18:05:2025 13:12:47.66,2025-05-18
244.4,0.367,57.9,0.000211,18:05:2025 13:12:54.26,2025-05-18
244.1,0.369,57.9,0.000211,18:05:2025 13:12:59.42,2025-05-18
244.1,0.365,57.4,0.000211,18:05:2025 13:13:04.54,2025-05-18
244.0,0.37,58.1,0.000211,18:05:2025 13:13:09.73,2025-05-18
244.1,0.366,57.7,0.000212,18:05:2025 13:13:15.04,2025-05-18
243.9,0.365,57.2,0.000212,18:05:2025 13:13:20.14,2025-05-18
244.4,0.365,57.7,0.000212,18:05:2025 13:13:25.55,2025-05-18
244.3,0.362,56.5,0.000212,18:05:2025 13:13:30.91,2025-05-18
244.5,0.364,57.4,0.000212,18:05:2025 13:13:36.01,2025-05-18
244.5,0.363,57.3,0.000212,18:05:2025 13:13:41.12,2025-05-18
244.7,0.363,57.7,0.000212,18:05:2025 13:13:46.24,2025-05-18
244.8,0.359,57.0,0.000212,18:05:2025 13:13:51.36,2025-05-18
244.5,0.359,56.8,0.000212,18:05:2025 13:13:56.85,2025-05-18
244.2,0.367,57.9,0.000212,18:05:2025 13:14:04.69,2025-05-18
244.4,0.362,57.4,0.000213,18:05:2025 13:14:09.81,2025-05-18
242.9,0.37,58.3,0.000213,18:05:2025 13:14:14.95,2025-05-18
243.3,0.363,57.6,0.000213,18:05:2025 13:14:20.06,2025-05-18
243.5,0.361,56.9,0.000213,18:05:2025 13:14:25.16,2025-05-18
242.8,0.367,57.5,0.000213,18:05:2025 13:14:30.25,2025-05-18
242.6,0.365,57.4,0.000213,18:05:2025 13:14:35.37,2025-05-18
242.6,0.368,57.8,0.000213,18:05:2025 13:14:42.03,2025-05-18
242.9,0.365,57.4,0.000213,18:05:2025 13:14:47.20,2025-05-18
242.1,0.368,57.2,0.000213,18:05:2025 13:14:52.32,2025-05-18
242.3,0.372,57.9,0.000213,18:05:2025 13:15:00.86,2025-05-18
242.3,0.365,57.1,0.000213,18:05:2025 13:15:05.99,2025-05-18
241.8,0.366,57.2,0.000213,18:05:2025 13:15:11.66,2025-05-18
242.0,0.366,57.1,0.000214,18:05:2025 13:15:16.75,2025-05-18
242.3,0.365,56.9,0.000214,18:05:2025 13:15:21.92,2025-05-18
242.3,0.376,58.4,0.000214,18:05:2025 13:15:27.02,2025-05-18
242.2,0.369,57.7,0.000214,18:05:2025 13:15:32.13,2025-05-18
242.0,0.366,57.3,0.000214,18:05:2025 13:15:37.24,2025-05-18
240.1,0.372,57.6,0.000214,18:05:2025 13:15:42.51,2025-05-18
242.1,0.368,57.4,0.000214,18:05:2025 13:15:47.74,2025-05-18
242.0,0.365,56.9,0.000214,18:05:2025 13:15:52.85,2025-05-18
241.7,0.369,57.1,0.000214,18:05:2025 13:15:57.97,2025-05-18
241.7,0.372,57.8,0.000214,18:05:2025 13:16:03.09,2025-05-18
241.4,0.374,57.4,0.000214,18:05:2025 13:16:08.18,2025-05-18
241.4,0.369,57.1,0.000215,18:05:2025 13:16:13.31,2025-05-18
241.5,0.369,56.9,0.000215,18:05:2025 13:16:18.44,2025-05-18
242.3,0.375,58.3,0.000215,18:05:2025 13:16:23.74,2025-05-18
241.9,0.371,57.4,0.000215,18:05:2025 13:16:28.89,2025-05-18
242.0,0.371,57.4,0.000215,18:05:2025 13:16:34.25,2025-05-18
242.5,0.372,57.6,0.000215,18:05:2025 13:16:39.64,2025-05-18
242.4,0.37,57.1,0.000215,18:05:2025 13:16:44.74,2025-05-18
242.0,0.369,57.1,0.000215,18:05:2025 13:16:49.88,2025-05-18
242.0,0.369,57.2,0.000215,18:05:2025 13:16:55.08,2025-05-18
241.8,0.364,57.3,0.000215,18:05:2025 13:17:00.21,2025-05-18
242.1,0.371,57.3,0.000215,18:05:2025 13:17:05.33,2025-05-18
242.3,0.371,57.6,0.000215,18:05:2025 13:17:10.79,2025-05-18
242.9,0.367,57.3,0.000215,18:05:2025 13:17:16.50,2025-05-18
243.0,0.37,57.6,0.000216,18:05:2025 13:17:21.67,2025-05-18
242.7,0.371,57.6,0.000216,18:05:2025 13:17:27.32,2025-05-18
242.2,0.368,57.1,0.000216,18:05:2025 13:17:32.44,2025-05-18
242.2,0.371,57.6,0.000216,18:05:2025 13:17:37.83,2025-05-18
242.2,0.37,57.6,0.000216,18:05:2025 13:17:42.95,2025-05-18
242.1,0.368,57.2,0.000216,18:05:2025 13:17:48.06,2025-05-18
242.0,0.365,56.9,0.000216,18:05:2025 13:17:53.20,2025-05-18
241.1,0.368,56.9,0.000216,18:05:2025 13:17:58.32,2025-05-18
240.9,0.369,57.2,0.000216,18:05:2025 13:18:03.43,2025-05-18
241.8,0.37,57.7,0.000216,18:05:2025 13:18:08.56,2025-05-18
242.0,0.364,57.0,0.000216,18:05:2025 13:18:13.74,2025-05-18
242.8,0.363,56.9,0.000219,18:05:2025 13:37:34.33,2025-05-18
241.8,0.367,57.2,0.000217,18:05:2025 13:37:34.29,2025-05-18
242.9,0.367,58.1,0.000221,18:05:2025 13:37:34.36,2025-05-18
241.3,0.375,58.5,0.000226,18:05:2025 13:37:34.40,2025-05-18
241.8,0.37,58.2,0.000229,18:05:2025 13:37:34.40,2025-05-18
241.4,0.368,57.2,0.000217,18:05:2025 13:37:34.30,2025-05-18
243.4,0.364,57.8,0.000223,18:05:2025 13:37:34.38,2025-05-18
238.8,0.368,57.1,0.000235,18:05:2025 13:37:34.42,2025-05-18
241.5,0.351,54.2,0.000218,18:05:2025 13:37:34.33,2025-05-18
240.9,0.355,54.8,0.000218,18:05:2025 13:37:34.31,2025-05-18
241.5,0.367,57.3,0.000217,18:05:2025 13:37:34.28,2025-05-18
241.8,0.369,58.0,0.000228,18:05:2025 13:37:34.40,2025-05-18
242.7,0.361,57.2,0.000225,18:05:2025 13:37:34.39,2025-05-18
242.6,0.363,57.4,0.000221,18:05:2025 13:37:34.35,2025-05-18
239.3,0.368,57.5,0.000235,18:05:2025 13:37:36.53,2025-05-18
243.6,0.365,57.9,0.000223,18:05:2025 13:37:34.39,2025-05-18
242.0,0.366,57.8,0.000229,18:05:2025 13:37:34.40,2025-05-18
239.4,0.372,58.2,0.000233,18:05:2025 13:37:34.42,2025-05-18
241.0,0.347,53.9,0.000218,18:05:2025 13:37:34.31,2025-05-18
242.4,0.365,57.5,0.00022,18:05:2025 13:37:34.35,2025-05-18
239.8,0.373,58.9,0.000231,18:05:2025 13:37:34.42,2025-05-18
239.3,0.358,55.3,0.000234,18:05:2025 13:37:34.42,2025-05-18
241.2,0.369,57.9,0.000228,18:05:2025 13:37:34.40,2025-05-18
243.4,0.367,58.1,0.000223,18:05:2025 13:37:34.38,2025-05-18
243.1,0.367,57.6,0.000219,18:05:2025 13:37:34.34,2025-05-18
243.4,0.363,57.5,0.000224,18:05:2025 13:37:34.39,2025-05-18
241.8,0.366,57.8,0.000229,18:05:2025 13:37:34.41,2025-05-18
243.1,0.365,57.9,0.000221,18:05:2025 13:37:34.36,2025-05-18
242.1,0.364,57.1,0.000217,18:05:2025 13:37:34.25,2025-05-18
239.6,0.373,58.1,0.000234,18:05:2025 13:37:34.42,2025-05-18
239.5,0.363,57.4,0.00023,18:05:2025 13:37:34.41,2025-05-18
241.5,0.369,58.1,0.000227,18:05:2025 13:37:34.40,2025-05-18
237.6,0.366,57.0,0.000235,18:05:2025 13:37:43.71,2025-05-18
237.4,0.366,56.8,0.000235,18:05:2025 13:37:48.88,2025-05-18
237.8,0.364,56.7,0.000235,18:05:2025 13:37:54.02,2025-05-18
237.9,0.368,57.1,0.000235,18:05:2025 13:37:59.12,2025-05-18
238.1,0.371,57.4,0.000235,18:05:2025 13:38:04.22,2025-05-18
238.6,0.37,57.2,0.000236,18:05:2025 13:38:09.31,2025-05-18
238.4,0.371,57.3,0.000236,18:05:2025 13:38:14.42,2025-05-18
239.1,0.37,57.5,0.000236,18:05:2025 13:38:19.52,2025-05-18
239.9,0.37,58.0,0.000236,18:05:2025 13:38:24.64,2025-05-18
239.6,0.369,57.7,0.000236,18:05:2025 13:38:29.73,2025-05-18
238.8,0.371,57.4,0.000236,18:05:2025 13:38:34.90,2025-05-18
238.7,0.37,57.4,0.000236,18:05:2025 13:38:39.99,2025-05-18
238.8,0.37,57.3,0.000236,18:05:2025 13:38:45.17,2025-05-18
238.8,0.374,58.1,0.000236,18:05:2025 13:38:50.25,2025-05-18
239.7,0.371,58.0,0.000236,18:05:2025 13:38:55.35,2025-05-18
238.6,0.37,57.4,0.000236,18:05:2025 13:39:00.49,2025-05-18
238.8,0.37,57.4,0.000236,18:05:2025 13:39:05.61,2025-05-18
238.8,0.372,57.6,0.000236,18:05:2025 13:39:10.69,2025-05-18
239.4,0.37,57.8,0.000237,18:05:2025 13:39:15.80,2025-05-18
239.5,0.37,57.7,0.000237,18:05:2025 13:39:21.33,2025-05-18
239.1,0.368,57.4,0.000237,18:05:2025 13:39:26.44,2025-05-18
239.1,0.368,57.1,0.000237,18:05:2025 13:39:31.60,2025-05-18
238.8,0.37,57.5,0.000237,18:05:2025 13:39:36.69,2025-05-18
239.1,0.373,57.8,0.000237,18:05:2025 13:39:41.80,2025-05-18
238.9,0.372,57.6,0.000237,18:05:2025 13:39:46.90,2025-05-18
238.9,0.372,57.4,0.000237,18:05:2025 13:39:52.00,2025-05-18
239.9,0.369,57.7,0.000237,18:05:2025 13:39:57.10,2025-05-18
240.8,0.371,58.2,0.000237,18:05:2025 13:40:02.19,2025-05-18
241.1,0.367,58.0,0.000237,18:05:2025 13:40:07.30,2025-05-18
241.2,0.364,57.2,0.000238,18:05:2025 13:40:12.40,2025-05-18
240.5,0.367,57.4,0.000238,18:05:2025 13:40:17.50,2025-05-18
240.1,0.374,58.5,0.000238,18:05:2025 13:40:22.75,2025-05-18
240.0,0.367,57.3,0.000238,18:05:2025 13:40:27.85,2025-05-18
240.2,0.367,57.8,0.000238,18:05:2025 13:40:33.00,2025-05-18
240.1,0.365,57.2,0.000238,18:05:2025 13:40:38.10,2025-05-18
240.3,0.36,57.3,0.000238,18:05:2025 13:40:43.21,2025-05-18
239.5,0.36,57.1,0.000238,18:05:2025 13:40:48.30,2025-05-18
239.6,0.363,57.3,0.000238,18:05:2025 13:40:53.43,2025-05-18
240.0,0.365,57.4,0.000238,18:05:2025 13:40:58.53,2025-05-18
240.2,0.369,58.2,0.000238,18:05:2025 13:41:03.63,2025-05-18
239.1,0.365,56.9,0.000238,18:05:2025 13:41:08.73,2025-05-18
239.4,0.366,57.0,0.000238,18:05:2025 13:41:13.83,2025-05-18
239.0,0.369,57.6,0.000239,18:05:2025 13:41:18.96,2025-05-18
239.4,0.365,57.1,0.000239,18:05:2025 13:41:24.05,2025-05-18
239.1,0.369,57.3,0.000239,18:05:2025 13:41:29.15,2025-05-18
238.9,0.368,57.8,0.000239,18:05:2025 13:41:34.26,2025-05-18
239.0,0.37,57.8,0.000239,18:05:2025 13:41:39.37,2025-05-18
239.1,0.369,57.4,0.000239,18:05:2025 13:41:44.47,2025-05-18
239.2,0.37,57.6,0.000239,18:05:2025 13:41:49.58,2025-05-18
240.2,0.367,57.4,0.000239,18:05:2025 13:41:54.68,2025-05-18
240.5,0.373,58.2,0.000239,18:05:2025 13:41:59.78,2025-05-18
239.9,0.368,57.2,0.000239,18:05:2025 13:42:04.88,2025-05-18
239.7,0.368,57.4,0.000239,18:05:2025 13:42:09.98,2025-05-18
239.7,0.372,57.7,0.00024,18:05:2025 13:42:15.08,2025-05-18
239.9,0.369,57.4,0.00024,18:05:2025 13:42:20.18,2025-05-18
239.9,0.372,58.0,0.00024,18:05:2025 13:42:25.31,2025-05-18
239.9,0.368,57.4,0.00024,18:05:2025 13:42:30.40,2025-05-18
239.9,0.367,57.3,0.00024,18:05:2025 13:42:35.52,2025-05-18
240.6,0.365,57.1,0.00024,18:05:2025 13:42:40.64,2025-05-18
239.9,0.37,57.6,0.00024,18:05:2025 13:42:45.73,2025-05-18
240.0,0.372,57.9,0.00024,18:05:2025 13:42:50.83,2025-05-18
239.9,0.37,57.6,0.00024,18:05:2025 13:42:55.93,2025-05-18
239.9,0.371,57.7,0.00024,18:05:2025 13:43:01.03,2025-05-18
239.5,0.372,57.6,0.00024,18:05:2025 13:43:06.13,2025-05-18
239.6,0.37,57.4,0.00024,18:05:2025 13:43:11.25,2025-05-18
239.7,0.371,57.8,0.00024,18:05:2025 13:43:16.36,2025-05-18
239.5,0.37,57.6,0.00024,18:05:2025 13:43:21.45,2025-05-18
239.2,0.371,57.5,0.000241,18:05:2025 13:43:26.55,2025-05-18
239.5,0.37,57.5,0.000241,18:05:2025 13:43:31.66,2025-05-18
240.1,0.37,57.9,0.000241,18:05:2025 13:43:36.76,2025-05-18
240.5,0.371,58.1,0.000241,18:05:2025 13:43:41.86,2025-05-18
239.7,0.368,57.2,0.000241,18:05:2025 13:43:46.96,2025-05-18
239.5,0.369,57.2,0.000241,18:05:2025 13:43:52.07,2025-05-18
239.4,0.373,57.7,0.000241,18:05:2025 13:43:57.17,2025-05-18
239.4,0.371,57.7,0.000241,18:05:2025 13:44:02.27,2025-05-18
239.3,0.37,57.2,0.000241,18:05:2025 13:44:07.36,2025-05-18
239.5,0.37,57.3,0.000241,18:05:2025 13:44:12.46,2025-05-18
239.0,0.374,57.8,0.000241,18:05:2025 13:44:17.56,2025-05-18
239.3,0.374,57.9,0.000242,18:05:2025 13:44:22.66,2025-05-18
239.6,0.371,57.5,0.000242,18:05:2025 13:44:27.76,2025-05-18
239.6,0.374,58.0,0.000242,18:05:2025 13:44:32.86,2025-05-18
239.0,0.373,57.8,0.000242,18:05:2025 13:44:37.96,2025-05-18
238.8,0.374,57.8,0.000242,18:05:2025 13:44:43.05,2025-05-18
238.3,0.375,57.8,0.000242,18:05:2025 13:44:48.15,2025-05-18
238.0,0.373,57.3,0.000242,18:05:2025 13:44:53.24,2025-05-18
238.0,0.374,57.7,0.000242,18:05:2025 13:44:58.35,2025-05-18
238.1,0.374,57.5,0.000242,18:05:2025 13:45:03.45,2025-05-18
238.4,0.374,57.7,0.000242,18:05:2025 13:45:08.54,2025-05-18
238.5,0.375,57.9,0.000242,18:05:2025 13:45:13.64,2025-05-18
238.4,0.373,57.4,0.000242,18:05:2025 13:45:18.75,2025-05-18
238.9,0.376,58.3,0.000242,18:05:2025 13:45:23.84,2025-05-18
238.9,0.377,58.4,0.000243,18:05:2025 13:45:28.95,2025-05-18
237.9,0.376,57.9,0.000243,18:05:2025 13:45:34.05,2025-05-18
238.0,0.371,57.1,0.000243,18:05:2025 13:45:39.15,2025-05-18
237.2,0.372,56.9,0.000243,18:05:2025 13:45:44.24,2025-05-18
236.7,0.374,57.2,0.000243,18:05:2025 13:45:49.34,2025-05-18
237.0,0.375,57.7,0.000243,18:05:2025 13:45:54.44,2025-05-18
237.0,0.374,57.7,0.000243,18:05:2025 13:45:59.58,2025-05-18
237.1,0.372,57.2,0.000243,18:05:2025 13:46:04.66,2025-05-18
237.0,0.374,57.4,0.000243,18:05:2025 13:46:09.76,2025-05-18
237.1,0.374,57.4,0.000243,18:05:2025 13:46:14.86,2025-05-18
237.8,0.373,57.4,0.000244,18:05:2025 13:48:36.48,2025-05-18
236.0,0.373,57.6,0.000246,18:05:2025 13:48:40.28,2025-05-18
237.0,0.374,57.3,0.000244,18:05:2025 13:48:36.42,2025-05-18
236.9,0.373,57.1,0.000243,18:05:2025 13:48:36.40,2025-05-18
237.5,0.373,57.4,0.000244,18:05:2025 13:48:36.46,2025-05-18
236.1,0.378,57.9,0.000246,18:05:2025 13:48:46.96,2025-05-18
237.2,0.372,57.1,0.000246,18:05:2025 13:48:52.07,2025-05-18
237.2,0.369,56.8,0.000246,18:05:2025 13:48:57.17,2025-05-18
237.7,0.371,57.3,0.000246,18:05:2025 13:49:02.27,2025-05-18
239.0,0.369,57.4,0.000246,18:05:2025 13:49:07.36,2025-05-18
239.1,0.373,58.1,0.000246,18:05:2025 13:49:15.63,2025-05-18
238.5,0.371,57.6,0.000246,18:05:2025 13:49:20.82,2025-05-18
237.8,0.375,58.1,0.000246,18:05:2025 13:49:25.97,2025-05-18
237.8,0.374,58.0,0.000246,18:05:2025 13:49:31.06,2025-05-18
237.3,0.373,57.7,0.000247,18:05:2025 13:49:36.27,2025-05-18
237.6,0.373,57.8,0.000247,18:05:2025 13:49:41.38,2025-05-18
237.5,0.371,57.4,0.000247,18:05:2025 13:49:46.49,2025-05-18
237.3,0.375,57.9,0.000247,18:05:2025 13:49:51.59,2025-05-18
237.1,0.37,57.2,0.000247,18:05:2025 13:49:56.71,2025-05-18
237.5,0.372,57.7,0.000247,18:05:2025 13:50:01.92,2025-05-18
237.2,0.368,57.2,0.000247,18:05:2025 13:50:07.00,2025-05-18
237.2,0.369,57.2,0.000247,18:05:2025 13:50:12.11,2025-05-18
236.7,0.377,58.4,0.000247,18:05:2025 13:50:17.21,2025-05-18
237.1,0.373,57.8,0.000247,18:05:2025 13:50:22.32,2025-05-18
237.3,0.372,57.1,0.000247,18:05:2025 13:50:27.41,2025-05-18
237.3,0.37,57.3,0.000247,18:05:2025 13:50:32.56,2025-05-18
237.3,0.374,57.9,0.000248,18:05:2025 13:50:37.66,2025-05-18
236.3,0.372,57.1,0.000248,18:05:2025 13:50:42.75,2025-05-18
236.6,0.373,57.3,0.000248,18:05:2025 13:50:47.86,2025-05-18
236.8,0.37,57.2,0.000248,18:05:2025 13:50:52.97,2025-05-18
237.3,0.375,58.1,0.000248,18:05:2025 13:50:58.07,2025-05-18
237.2,0.374,57.9,0.000248,18:05:2025 13:51:03.16,2025-05-18
237.3,0.371,57.5,0.000248,18:05:2025 13:51:08.27,2025-05-18
236.4,0.372,57.4,0.000248,18:05:2025 13:51:13.37,2025-05-18
236.6,0.372,57.2,0.000248,18:05:2025 13:51:18.47,2025-05-18
236.2,0.375,57.5,0.000248,18:05:2025 13:51:23.57,2025-05-18
236.9,0.372,57.4,0.000248,18:05:2025 13:51:28.67,2025-05-18
237.1,0.37,57.2,0.000248,18:05:2025 13:51:33.78,2025-05-18
237.2,0.371,57.3,0.000248,18:05:2025 13:51:38.87,2025-05-18
237.3,0.37,57.1,0.000249,18:05:2025 13:51:44.00,2025-05-18
237.5,0.372,57.4,0.000249,18:05:2025 13:51:49.11,2025-05-18
236.6,0.378,58.1,0.000249,18:05:2025 13:51:54.22,2025-05-18
236.7,0.371,57.1,0.000249,18:05:2025 13:51:59.32,2025-05-18
236.6,0.375,57.7,0.000249,18:05:2025 13:52:04.43,2025-05-18
236.3,0.374,57.5,0.000249,18:05:2025 13:52:09.53,2025-05-18
236.3,0.374,57.6,0.000249,18:05:2025 13:52:14.62,2025-05-18
236.1,0.379,58.3,0.000249,18:05:2025 13:52:19.73,2025-05-18
235.8,0.374,57.1,0.000249,18:05:2025 13:52:24.82,2025-05-18
236.1,0.376,57.3,0.000249,18:05:2025 13:52:29.93,2025-05-18
236.3,0.377,57.5,0.000249,18:05:2025 13:52:35.02,2025-05-18
236.0,0.374,57.1,0.00025,18:05:2025 13:52:40.13,2025-05-18
236.0,0.373,57.2,0.00025,18:05:2025 13:52:45.23,2025-05-18
235.6,0.373,57.1,0.00025,18:05:2025 13:52:50.34,2025-05-18
235.5,0.373,57.3,0.00025,18:05:2025 13:52:55.44,2025-05-18
236.2,0.379,58.2,0.00025,18:05:2025 13:53:00.54,2025-05-18
235.8,0.38,58.1,0.00025,18:05:2025 13:53:05.65,2025-05-18
235.9,0.37,56.7,0.00025,18:05:2025 13:53:10.82,2025-05-18
235.9,0.371,56.8,0.00025,18:05:2025 13:53:16.07,2025-05-18
236.2,0.374,57.3,0.00025,18:05:2025 13:53:21.16,2025-05-18
236.1,0.369,56.7,0.00025,18:05:2025 13:53:26.26,2025-05-18
236.4,0.369,56.9,0.00025,18:05:2025 13:53:31.36,2025-05-18
236.1,0.371,56.8,0.00025,18:05:2025 13:53:36.46,2025-05-18
236.1,0.371,57.0,0.00025,18:05:2025 13:53:41.57,2025-05-18
234.8,0.376,57.4,0.000253,18:05:2025 14:00:15.37,2025-05-18
235.8,0.372,56.7,0.000252,18:05:2025 14:00:15.36,2025-05-18
235.4,0.366,55.6,0.000254,18:05:2025 14:00:15.37,2025-05-18
236.1,0.366,56.5,0.000251,18:05:2025 14:00:15.29,2025-05-18
236.3,0.371,56.9,0.000251,18:05:2025 14:00:15.35,2025-05-18
236.1,0.354,54.2,0.000257,18:05:2025 14:00:18.42,2025-05-18
237.1,0.356,54.2,0.000255,18:05:2025 14:00:15.37,2025-05-18
236.6,0.367,56.5,0.000251,18:05:2025 14:00:15.31,2025-05-18
234.6,0.372,56.5,0.000253,18:05:2025 14:00:15.37,2025-05-18
234.5,0.37,56.3,0.000253,18:05:2025 14:00:15.36,2025-05-18
