voltage,current,power,energy,timestamp,date
249.2,0.389,85.6,0.000556,19:05:2025 16:35:04.98,2025-05-19
249.4,0.389,85.6,0.000556,19:05:2025 16:37:40.72,2025-05-19
249.6,0.388,85.4,0.000557,19:05:2025 16:37:40.75,2025-05-19
249.7,0.388,85.6,0.000557,19:05:2025 16:37:40.72,2025-05-19
249.1,0.388,85.4,0.000557,19:05:2025 16:37:40.75,2025-05-19
248.9,0.388,85.4,0.000557,19:05:2025 16:37:40.80,2025-05-19
249.5,0.387,85.1,0.000558,19:05:2025 16:37:40.81,2025-05-19
249.4,0.387,85.2,0.000557,19:05:2025 16:37:40.81,2025-05-19
249.0,0.387,84.9,0.000558,19:05:2025 16:37:40.83,2025-05-19
248.6,0.387,84.8,0.000558,19:05:2025 16:37:40.84,2025-05-19
248.8,0.386,84.7,0.000559,19:05:2025 16:37:40.85,2025-05-19
248.7,0.387,85.0,0.000558,19:05:2025 16:37:40.84,2025-05-19
248.9,0.386,84.8,0.000559,19:05:2025 16:37:40.88,2025-05-19
248.6,0.385,84.5,0.000559,19:05:2025 16:37:40.94,2025-05-19
248.7,0.385,84.5,0.000559,19:05:2025 16:37:40.94,2025-05-19
249.2,0.389,85.5,0.000556,19:05:2025 16:37:40.71,2025-05-19
249.0,0.386,84.6,0.000559,19:05:2025 16:37:41.01,2025-05-19
248.7,0.385,84.6,0.000559,19:05:2025 16:37:40.89,2025-05-19
249.0,0.384,84.3,0.00056,19:05:2025 16:37:41.02,2025-05-19
248.8,0.388,85.3,0.000557,19:05:2025 16:37:40.79,2025-05-19
248.9,0.384,84.2,0.00056,19:05:2025 16:37:45.92,2025-05-19
248.8,0.384,84.2,0.00056,19:05:2025 16:37:49.04,2025-05-19
248.7,0.384,84.1,0.00056,19:05:2025 16:37:52.08,2025-05-19
248.8,0.384,84.2,0.00056,19:05:2025 16:37:55.13,2025-05-19
248.8,0.383,83.9,0.00056,19:05:2025 16:37:58.17,2025-05-19
249.5,0.383,84.0,0.00056,19:05:2025 16:38:01.27,2025-05-19
249.5,0.383,84.0,0.00056,19:05:2025 16:38:04.34,2025-05-19
249.4,0.383,84.0,0.000561,19:05:2025 16:38:07.39,2025-05-19
249.3,0.383,83.9,0.000561,19:05:2025 16:38:10.45,2025-05-19
249.3,0.383,83.9,0.000561,19:05:2025 16:38:13.50,2025-05-19
249.1,0.383,84.1,0.000561,19:05:2025 16:38:16.55,2025-05-19
248.8,0.43,96.5,0.000561,19:05:2025 16:38:19.58,2025-05-19
248.8,0.451,102.8,0.000561,19:05:2025 16:38:22.63,2025-05-19
249.0,0.41,92.1,0.000561,19:05:2025 16:38:25.71,2025-05-19
248.9,0.391,86.1,0.000561,19:05:2025 16:38:28.78,2025-05-19
248.9,0.393,86.9,0.000561,19:05:2025 16:38:31.82,2025-05-19
248.8,0.395,87.3,0.000561,19:05:2025 16:38:34.88,2025-05-19
248.7,0.397,87.8,0.000561,19:05:2025 16:38:37.93,2025-05-19
248.7,0.399,88.3,0.000561,19:05:2025 16:38:40.97,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:38:44.03,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:38:47.13,2025-05-19
0.0,0.399,88.3,0.000561,19:05:2025 16:38:50.20,2025-05-19
